"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDICATOR.Name","FREQUENCY.Name","SCALE.Name","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"IMF.FAD:FM(2.0.0)","IDN.G_X_G01_GDP_PT.A","OBS_VALUE","Indonesia","Expenditure, Percent of GDP","Annual","Units","","","","13.52380709","11.9070424","11.50798782","15.24950934","15.07877225","15.14017535","15.30287064","19.50874835","16.92889761","18.17600295","17.83322522","17.3977955","18.41657279","18.73488608","19.3940013","17.02665304","16.88654692","17.7137022","18.83580439","19.08118867","18.36475611","17.60216184","16.92049346","16.44362275","16.61110187","16.3587914","18.42670038","18.12370368","17.36132261","16.63629693","17.42271792","17.99904377","17.92126245","17.88951005","17.89263518","17.87873105"
"IMF.FAD:FM(2.0.0)","IND.GGCBP_G01_PGDP_PT.A","OBS_VALUE","India","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","","","","","","-4.883689293","-6.249674716","-5.245726046","-4.195894545","-6.404019067","-5.654375967","-6.212756257","-3.976756348","-2.474412758","-1.656210953","-0.251032582","-4.05368972","-4.848929524","-4.863618246","-4.183093047","-2.969336125","-2.048720694","-2.218392921","-2.517593059","-2.757031621","-1.421615538","-2.035527067","-2.938411563","-3.913135314","-3.10757775","-4.328538528","-3.417758389","-2.465636273","-2.201861294","-2.0821066","-2.065686883","-2.02482928","-1.97387435"
"IMF.FAD:FM(2.0.0)","IND.GGCB_G01_PGDP_PT.A","OBS_VALUE","India","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","","","","","","-8.290843749","-9.777389482","-9.136109538","-8.469320754","-10.98155426","-10.38056309","-11.08573779","-8.932799157","-7.478214435","-6.587808298","-5.212775627","-8.743902239","-9.458556223","-9.227679228","-8.562429294","-7.285938242","-6.526934943","-6.640711746","-7.005350653","-7.406400762","-6.219579922","-6.81899278","-7.617816675","-9.143061473","-8.257464866","-9.254455654","-8.693788481","-7.89718585","-7.65561688","-7.294846721","-7.032456242","-6.82415827","-6.582702629"
"IMF.FAD:FM(2.0.0)","IND.GGR_G01_GDP_PT.A","OBS_VALUE","India","Revenue, General government, Percent of GDP","Annual","Units","19.37133754","18.79601156","17.62337698","18.21102115","18.16555434","17.65870076","16.95518899","16.29200023","17.14907205","17.67666562","17.24274805","18.04302719","18.51368114","19.22853408","19.38378472","20.52941031","22.35821633","20.12213505","18.84211542","19.19038217","19.29143004","19.81429534","19.60032991","19.14937351","19.85389029","20.11283383","20.0044269","19.95184957","19.15176483","18.15482745","20.4382655","19.78509394","20.15638592","20.12401292","20.20344408","20.25549928","20.30742558","20.3596462","20.41216229"
"IMF.FAD:FM(2.0.0)","IND.GGXCNL_G01_GDP_PT.A","OBS_VALUE","India","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-7.900176668","-7.893088544","-8.570184591","-7.996918945","-6.814407173","-6.705175578","-8.276099632","-9.742368673","-8.700689045","-8.408911673","-11.0329901","-11.07210554","-11.42809567","-9.221001824","-7.492562766","-6.380250222","-4.586463237","-9.170982291","-9.700886057","-8.794928004","-8.349151646","-7.549559685","-6.999618196","-7.071068563","-7.205084204","-7.120009714","-6.227235694","-6.375815459","-7.69407272","-12.86441879","-8.559532542","-9.223047558","-8.622208436","-7.833668268","-7.629161965","-7.287463732","-7.031060989","-6.82628595","-6.585979312"
"IMF.FAD:FM(2.0.0)","IND.GGXONLB_G01_GDP_PT.A","OBS_VALUE","India","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-4.873872799","-4.746083815","-5.384531787","-4.445530718","-3.450383218","-3.279302706","-4.870939435","-6.219399086","-4.87419251","-4.145357939","-6.44708108","-6.22883283","-6.498193395","-4.213736412","-2.486078967","-1.48626414","0.264393936","-4.410533083","-5.051493385","-4.496724069","-4.003211303","-3.190630742","-2.439174186","-2.573995666","-2.683753042","-2.518715638","-1.496462934","-1.670584749","-3.001309691","-7.256199888","-3.373934777","-4.29946035","-3.354881811","-2.411462766","-2.180583032","-2.07612062","-2.06454516","-2.026581194","-1.976591405"
"IMF.FAD:FM(2.0.0)","IND.G_XWDG_G01_GDP_PT.A","OBS_VALUE","India","Gross debt, Percent of GDP","Annual","Units","","78.76241724","78.32837555","74.75274677","70.87551494","67.13348089","69.00753284","69.28387063","71.26678415","74.94051346","80.11043069","84.30425774","85.88290453","84.89037251","82.37782589","77.94110366","75.45509665","74.36765921","72.769814","67.70178678","68.64782852","67.98453168","67.71335289","67.10204106","69.04858704","68.94309137","69.66938259","70.39234444","75.0403963","88.42660796","83.48653789","81.68346574","82.74787558","82.48284533","81.82884517","80.92592275","79.91693286","78.79956793","77.54801784"
"IMF.FAD:FM(2.0.0)","IND.G_X_G01_GDP_PT.A","OBS_VALUE","India","Expenditure, Percent of GDP","Annual","Units","27.27151421","26.68910011","26.19356157","26.20794009","24.97996151","24.36387634","25.23128863","26.0343689","25.8497611","26.0855773","28.27573815","29.11513273","29.94177681","28.44953591","26.87634749","26.90966053","26.94467957","29.29311734","28.54300147","27.98531018","27.64058169","27.36385502","26.5999481","26.22044208","27.05897449","27.23284354","26.23166259","26.32766503","26.84583755","31.01924623","28.99779805","29.0081415","28.77859436","27.95768119","27.83260604","27.54296302","27.33848657","27.18593215","26.9981416"
"IMF.FAD:FM(2.0.0)","IRL.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Ireland","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","","","","","","","5.010553185","5.435921401","5.293519436","1.247239049","0.270581158","0.906817153","1.906838057","1.324765442","1.533464489","-1.782366384","-7.634998438","-7.938718845","-6.674734016","-4.752850761","-2.513058851","-1.29079731","0.293505662","0.966427395","0.786082247","1.038375034","1.33271554","1.591905113","-3.27425818","-1.506008137","2.132815501","2.022234823","1.919965563","1.855619505","1.73144953","1.346401085","1.077261058","0.925516792"
"IMF.FAD:FM(2.0.0)","IRL.GGCB_G01_PGDP_PT.A","OBS_VALUE","Ireland","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","","","","","","","1.963843957","3.334652661","3.638024769","0.154903487","-0.864151174","-0.198431531","0.936978931","0.444629995","0.763383311","-2.438530857","-8.346813434","-9.326755075","-8.781461823","-7.094723469","-5.598662083","-4.72420737","-3.011756193","-1.419993269","-1.485544446","-0.927304224","-0.254051975","0.320661778","-4.262757234","-2.274623118","1.514103275","1.401058331","1.304150849","1.25817063","1.127380557","0.827151409","0.579553685","0.452804157"
"IMF.FAD:FM(2.0.0)","IRL.GGR_G01_GDP_PT.A","OBS_VALUE","Ireland","Revenue, General government, Percent of GDP","Annual","Units","43.29364217","43.98072271","41.96651679","42.41601073","38.21855043","38.30619607","37.46628242","36.2475911","36.04509058","35.42259622","33.13238703","32.36040236","33.01070911","34.12001869","34.59232206","36.33806701","35.90810372","34.52673227","33.00106182","32.77558067","33.6351732","34.13031692","34.24502886","33.90149946","26.9665322","27.3696172","25.8046287","25.42103768","24.77063731","22.18966023","22.87398346","22.9280322","24.74403844","25.14491921","25.13717938","25.11986076","24.92302069","24.77371574","24.7983249"
"IMF.FAD:FM(2.0.0)","IRL.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Ireland","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-2.796361503","-2.83838952","-2.623444951","-1.81608586","-2.073521435","-0.197394716","1.373198847","2.071216322","3.536980957","4.854925527","0.95938209","-0.519345873","0.346071151","1.298165226","1.570408559","2.775422354","0.267874359","-7.030536674","-13.87275838","-32.11867951","-13.57225999","-8.482584651","-6.399587249","-3.605342992","-2.033380517","-0.767967374","-0.288581679","0.133581317","0.474608328","-4.984277149","-1.520469049","1.679775303","1.516834508","1.444854443","1.257804802","1.126855492","0.826481689","0.578753148","0.451885517"
"IMF.FAD:FM(2.0.0)","IRL.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Ireland","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","5.097455025","4.529293875","4.092035517","4.340338571","2.669446863","3.795324303","4.737896254","5.110840348","5.628670884","6.463648429","2.031796476","0.606553038","1.437795806","2.260221811","2.428980776","3.512946419","0.888973461","-6.335492276","-12.43021472","-29.92699771","-11.12772372","-5.236361354","-2.853947625","-0.259936257","0.341167407","1.461303179","1.642018028","1.702505184","1.739940565","-3.975616256","-0.769046467","2.294966047","2.13574419","2.060669157","1.855253677","1.730924465","1.345731365","1.076460522","0.924598152"
"IMF.FAD:FM(2.0.0)","IRL.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Ireland","Net debt, Percent of GDP","Annual","Units","","","","","","","","","34.46045414","24.78681242","21.04587637","22.82651215","22.19045591","19.9358117","17.73795404","14.58602825","14.57877911","23.00395658","37.16841671","66.57946616","78.96760639","86.9164303","90.10976936","85.61024397","65.55571579","65.47557698","58.64927695","54.09414215","48.91097972","49.57337775","44.45858963","37.152022","37.4074051","34.01235998","30.46967006","27.40138969","24.88285057","22.85718357","20.94732932"
"IMF.FAD:FM(2.0.0)","IRL.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Ireland","Gross debt, Percent of GDP","Annual","Units","93.7630329","90.56709165","93.3685148","88.02023205","78.5219281","69.83340271","61.57838617","51.41388271","46.5701415","36.40134198","33.55683149","30.87354226","29.81879006","28.08727817","26.05386774","23.6452227","23.94230476","42.5137359","61.75401133","86.16277958","110.419208","119.8649119","120.055554","104.046943","76.53455126","74.38502178","67.4179058","62.86552387","57.07276692","58.06390406","54.398415","44.39434939","43.32439764","41.17072922","38.59643882","36.44038107","34.71549566","33.32647894","32.09162117"
"IMF.FAD:FM(2.0.0)","IRL.G_X_G01_GDP_PT.A","OBS_VALUE","Ireland","Expenditure, Percent of GDP","Annual","Units","46.09000368","46.81911223","44.58996175","44.23209659","40.29207187","38.50359078","36.09308357","34.17637478","32.50810962","30.5676707","32.17300494","32.87974823","32.66463796","32.82185346","33.0219135","33.56264466","35.64022936","41.55726895","46.8738202","64.89426018","47.20743319","42.61290157","40.64461611","37.50684245","28.99991272","28.13758458","26.09321037","25.28745637","24.29602898","27.17393738","24.39445251","21.2482569","23.22720393","23.70006477","23.87937458","23.99300526","24.096539","24.19496259","24.34643938"
"IMF.FAD:FM(2.0.0)","IRN.GGR_G01_GDP_PT.A","OBS_VALUE","Iran, Islamic Republic of","Revenue, General government, Percent of GDP","Annual","Units","15.13866547","16.57640202","26.9582175","23.97015419","22.37578903","20.14634172","19.01578996","14.48235353","18.59706485","22.87406625","16.65783882","15.57678707","15.75917352","15.39974739","18.74541083","16.48387251","14.08949806","14.58057434","14.2896674","15.28186583","16.13613047","12.58574211","12.47564048","13.11169515","14.82250489","15.26469753","15.50444514","13.61153177","9.657167157","7.792685639","10.98906294","10.99006989","11.20510336","11.126679","11.08625556","11.07552119","11.15030071","11.24107941","11.34363497"
"IMF.FAD:FM(2.0.0)","IRN.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Iran, Islamic Republic of","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-2.005240892","-1.045965845","-6.280514959","-4.099310163","-3.211100723","-0.914595299","-2.209101812","-6.137989654","-0.621062096","6.614198916","0.0242","-3.517413806","-3.364206648","-2.984693209","-2.949756795","-5.884447177","-2.868591215","-5.140462247","-3.817458653","-0.972751612","-0.758757138","-0.576849599","-0.830779768","-1.047069456","-1.499940091","-1.773137872","-1.613622365","-1.639695994","-4.4830544","-5.215543566","-3.196955749","-2.827273047","-2.33837244","-3.036523384","-3.405188301","-3.667727473","-3.76994958","-3.914592996","-4.070123028"
"IMF.FAD:FM(2.0.0)","IRN.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Iran, Islamic Republic of","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","","","-3.226370985","-3.109818889","-2.8178368","-2.743086616","-5.6951569","-2.637515837","-4.945051966","-3.682502224","-0.887594018","-0.670953997","-0.499075132","-0.753076279","-0.966085227","-1.402636586","-1.349495997","-0.953044907","-0.73430819","-3.449587244","-4.082917919","-2.137246152","-1.987288615","-1.754550082","-1.142687269","-1.183612882","-1.19263411","-1.109583448","-1.012017737","-0.902319186"
"IMF.FAD:FM(2.0.0)","IRN.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Iran, Islamic Republic of","Net debt, Percent of GDP","Annual","Units","","","","","","","34.02339847","31.64256382","22.97245291","16.56651372","12.78890718","16.40541385","15.17799392","14.46005","8.722579957","5.611721619","2.303318745","1.249819759","6.173148603","5.617500485","1.695208889","3.60450795","-3.383382742","-3.442000921","21.64275271","36.39781512","32.94972391","31.52797848","36.80176882","40.32962594","36.07364987","29.68998141","23.12253254","20.93240407","21.46448641","20.92686926","20.9561021","22.13937","23.32606072"
"IMF.FAD:FM(2.0.0)","IRN.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Iran, Islamic Republic of","Gross debt, Percent of GDP","Annual","Units","","","","","","","37.68347078","36.1592381","27.11803826","22.15248334","25.60659023","28.5307754","26.78840686","25.714118","22.17656818","18.236322","16.06229016","12.3735073","13.27793732","14.75730279","12.25919426","13.56228636","11.75762557","12.58742031","37.02293203","47.90390551","45.0443064","42.94422675","46.55486771","48.27427798","42.40390987","35.75267499","28.32577012","25.54264714","25.67923693","24.89523883","24.75075017","25.79536703","26.86033162"
"IMF.FAD:FM(2.0.0)","IRN.G_X_G01_GDP_PT.A","OBS_VALUE","Iran, Islamic Republic of","Expenditure, Percent of GDP","Annual","Units","17.14390636","17.62236786","33.23873246","28.06946435","25.58688975","21.06093702","21.22489178","20.62034318","19.21812694","16.25986734","16.63364494","19.09420087","19.12338016","18.3844406","21.69516763","22.36831968","16.95808928","19.72103659","18.10712606","16.25461744","16.89488761","13.16259171","13.30642025","14.1587646","16.32244498","17.0378354","17.1180675","15.25122777","14.14022156","13.0082292","14.18601869","13.81734294","13.5434758","14.16320238","14.49144387","14.74324866","14.92025029","15.1556724","15.41375799"
"IMF.FAD:FM(2.0.0)","IRQ.GGR_G01_GDP_PT.A","OBS_VALUE","Iraq","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","67.2739756","61.03971351","53.95978934","56.39869324","46.18031139","45.39644422","48.11364295","46.98558093","42.1867014","38.15224805","30.634241","28.02357264","33.56853914","39.3244666","36.11296002","29.24153159","36.71320484","46.33105737","42.60283459","40.06406714","38.40375175","36.62329091","35.2435828","34.24974387","33.53629869"
"IMF.FAD:FM(2.0.0)","IRQ.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Iraq","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","","","","","","4.068681643","10.72068828","9.98037637","-0.855565461","-14.91419747","-4.178909482","4.744457625","4.094073616","-6.062282776","-5.630533749","-12.82965397","-14.50230694","-1.502663897","7.786899389","0.848570203","-12.93399434","-0.385016618","8.92761106","-1.250451229","-7.59833984","-8.799656242","-10.29036362","-11.48510643","-12.16215919","-12.61456571"
"IMF.FAD:FM(2.0.0)","IRQ.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Iraq","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","","","","","","3.919739709","10.72918445","9.487981608","-0.980963393","-14.76085799","-3.692440755","5.46124575","4.457986626","-5.702187005","-5.374060319","-12.19774941","-13.79874577","-0.517210138","9.108148766","1.843077148","-11.75730955","0.112480768","9.431230412","-0.561535027","-6.944582779","-8.120452479","-9.204729456","-9.896599769","-10.16520348","-10.27557674"
"IMF.FAD:FM(2.0.0)","IRQ.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Iraq","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","227.3440651","143.164845","117.0848288","74.16751105","87.3750997","53.53287972","40.7193659","34.78179946","31.98701615","32.86253938","56.93439279","66.96991173","59.04751415","47.7344958","44.13014826","77.04250088","58.86542202","43.34356132","44.15326203","48.19665992","54.62551744","62.29071787","70.54739814","78.74458159","86.71175286"
